Awscenter BMKG;;;;;;;;;;;;;;;;;;;;;;;;;
ID Stasiun;Nama Stasiun;Lat;Lng;Elevasi;Tanggal;rr;ws_avg;ws_max;wd_avg;tt_air_max;tt_air_avg;tt_air_min;rh_avg;pp_air;sr_avg;sr_max;nr;wl;tt_sea;tt_pan;ws_50cm;wl_pan;ev_pan;konduktivitas;ph_sea
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:50;5.4;83;2;2;24.93;25.07;25.21;96.3;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:00;5.4;303.3;2,005;2,225;24.93;25.08;25.34;96.5;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:10;5.4;234.2;2;2;24.86;24.98;25.21;96.7;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:20;5.4;223.7;2;2;24.73;24.87;25.07;96.6;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:30;5.4;226.7;2;2;24.6;24.8;25;96.5;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:40;5.4;200.2;2,109;2,825;24.6;24.72;24.94;96.1;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 20:50;5.4;98.5;2,129;2.6;24.73;24.89;25.21;96.7;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:00;5.4;102.8;2,115;2.75;24.8;24.92;25.07;96.7;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:10;5.4;117.1;2,101;2,675;24.8;24.93;25.14;96.9;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:20;5.4;114.7;2,541;3.2;24.8;24.96;25.14;97.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:30;5.4;81.9;2.55;3,425;24.87;24.97;25.21;97.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:40;5.4;76.21;2.01;2.3;24.87;24.98;25.14;97.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 21:50;5.4;96.3;2;2;24.87;24.99;25.21;97.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:00;5.4;135.3;2.06;2.6;24.87;25.02;25.21;97.3;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:10;5.4;174.2;2;2;24.94;25.06;25.28;97.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:20;5.4;218.1;2;2;24.87;24.98;25.14;97.4;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:30;5.4;248.3;2;2;24.87;25.06;25.28;97.2;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:40;5.4;253.6;2,164;2,975;25.07;25.18;25.34;97.4;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 22:50;5.4;240.1;2,124;2.9;24.87;25.12;25.34;96.9;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:00;5.4;262;2,045;2,525;24.8;24.96;25.14;96.5;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:10;5.4;244;2,145;2,825;24.8;24.96;25.21;95.9;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:20;5.4;274.1;2,166;3,125;24.73;24.84;24.94;95.4;1006;5,572;11.53;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:30;5.4;273.4;2,083;2,825;24.8;24.92;25.14;95.6;1006;11.05;11.53;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:40;5.4;284.5;3,015;5,375;24.8;24.93;25.07;94.6;1007;0.192;5,764;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 23:50;5.8;301.1;3,502;6,575;24.46;24.78;25.07;95.3;1007;0;0;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;Warna Merah adalah data suspect;;;;;;;;;;;;;;;;;;;;;;;;
